VenueName,PostalCode,Latitude,Longitude,SportsFacility
SUITES @ GUILLEMARD,438133,1.313,103.892,Swimming Pool
RITZ REGENCY,438611,1.311,103.895,Swimming Pool
MANAGEMENT CORPN STRATA TITLE PLAN NO 3485,438611,1.311,103.895,Swimming Pool
RITZ REGENCY,438612,1.312,103.895,Fitness Corner
RITZ REGENCY,438612,1.312,103.895,Gymnasium
Emery Point,438622,1.312,103.896,Swimming Pool
Emery Point,438622,1.312,103.896,Tennis Court
Haig Ten,438719,1.31,103.898,Swimming Pool
The Prominence,438749,1.311,103.898,Gymnasium
The Prominence,438749,1.311,103.898,Swimming Pool
The Prominence,438749,1.311,103.898,Swimming Pool
THE SERENNO,438750,1.31,103.898,Gymnasium
THE SERENNO,438750,1.31,103.898,Swimming Pool
THE SERENNO,438750,1.31,103.898,Swimming Pool
Taipan Regency,438772,1.307,103.899,Swimming Pool
HAIG RESIDENCES,438774,1.307,103.899,Swimming Pool
Haig Court,438791,1.307,103.898,Fitness Corner
Haig Court,438791,1.307,103.898,Golf
Haig Court,438791,1.307,103.898,Gymnasium
Haig Court,438791,1.307,103.898,Swimming Pool
Haig Court,438791,1.307,103.898,Swimming Pool
Haig Court,438791,1.307,103.898,Swimming Pool
Haig Court,438791,1.307,103.898,Tennis Court
Dunman View,438798,1.31,103.897,Fitness Corner
Dunman View,438798,1.31,103.897,Gymnasium
Dunman View,438798,1.31,103.897,Swimming Pool
Dunman View,438798,1.31,103.897,Swimming Pool
Sck Ville,438840,1.308,103.899,Cue Sports Table
Sck Ville,438840,1.308,103.899,Squash Court
Sck Ville,438840,1.308,103.899,Swimming Pool
EIS RESIDENCES,438859,1.308,103.899,Swimming Pool
ESTERINA ,438867,1.308,103.9,Swimming Pool
Signature Crest,438951,1.312,103.893,Swimming Pool
One Fort,439069,1.3,103.885,Gymnasium
One Fort,439069,1.3,103.885,Swimming Pool
One Fort,439069,1.3,103.885,Tennis Court
Fort Gardens,439089,1.299,103.885,Swimming Pool
Fort Gardens,439089,1.299,103.885,Swimming Pool
FULCRUM,439092,1.299,103.885,Golf
FULCRUM,439092,1.299,103.885,Swimming Pool
FULCRUM,439092,1.299,103.885,Swimming Pool
DUNMAN REGENCY,439190,1.31,103.893,Fitness Corner
DUNMAN REGENCY,439190,1.31,103.893,Swimming Pool
Paradise Palms,439198,1.31,103.895,Basketball Court
Paradise Palms,439198,1.31,103.895,Fitness Corner
Paradise Palms,439198,1.31,103.895,Gymnasium
Paradise Palms,439198,1.31,103.895,Swimming Pool
Paradise Palms,439198,1.31,103.895,Swimming Pool
Paradise Palms,439198,1.31,103.895,Tennis Court
Dunman Place,439204,1.31,103.896,Gymnasium
Dunman Place,439204,1.31,103.896,Swimming Pool
Dunman Place,439204,1.31,103.896,Swimming Pool
Dunman Place,439204,1.31,103.896,Tennis Court
Butterworth 8 Condominium,439422,1.312,103.895,Gymnasium
Butterworth 8 Condominium,439422,1.312,103.895,Swimming Pool
Butterworth 8 Condominium,439422,1.312,103.895,Swimming Pool
Butterworth 8 Condominium,439422,1.312,103.895,Tennis Court
THE SILVER FIR,439424,1.313,103.895,Gymnasium
THE SILVER FIR,439424,1.313,103.895,Swimming Pool
Butterworth View,439431,1.313,103.895,Swimming Pool
Butterworth 33,439442,1.313,103.896,Swimming Pool
Butterworth 33,439442,1.313,103.896,Swimming Pool
Dawn Ville,439444,1.313,103.895,Gymnasium
Dawn Ville,439444,1.313,103.895,Swimming Pool
Dawn Ville,439444,1.313,103.895,Table Tennis Court
Arthur 118,439827,1.299,103.888,Gymnasium
Arthur 118,439827,1.299,103.888,Swimming Pool
Arthur Mansions,439829,1.299,103.887,Gymnasium
Arthur Mansions,439829,1.299,103.887,Swimming Pool
Arthur Mansions,439829,1.299,103.887,Swimming Pool
Arthur Mansions,439829,1.299,103.887,Tennis Court
Amber Point,439845,1.299,103.899,Gymnasium
Amber Point,439845,1.299,103.899,Squash Court
Amber Point,439845,1.299,103.899,Swimming Pool
Amber Point,439845,1.299,103.899,Swimming Pool
Amber Point,439845,1.299,103.899,Table Tennis Court
Amber Point,439845,1.299,103.899,Tennis Court
AMBER SKYE,439853,1.3,103.898,Gymnasium
AMBER SKYE,439853,1.3,103.898,Swimming Pool
AMBER SKYE,439853,1.3,103.898,Swimming Pool
11 Amber Road,439857,1.299,103.899,Gymnasium
11 Amber Road,439857,1.299,103.899,Swimming Pool
NYON,439858,1.3,103.899,Fitness Corner
NYON,439858,1.3,103.899,Gymnasium
NYON,439858,1.3,103.899,Studio
NYON,439858,1.3,103.899,Swimming Pool
NYON,439858,1.3,103.899,Swimming Pool
Seaview Point,439865,1.3,103.9,Gymnasium
Seaview Point,439865,1.3,103.9,Swimming Pool
Seaview Point,439865,1.3,103.9,Swimming Pool
THE ARISTO @ AMBER,439871,1.3,103.901,Fitness Corner
THE ARISTO @ AMBER,439871,1.3,103.901,Gymnasium
THE ARISTO @ AMBER,439871,1.3,103.901,Studio
THE ARISTO @ AMBER,439871,1.3,103.901,Swimming Pool
THE ARISTO @ AMBER,439871,1.3,103.901,Swimming Pool
THE CAPE,439872,1.301,103.901,Fitness Corner
THE CAPE,439872,1.301,103.901,Gymnasium
THE CAPE,439872,1.301,103.901,Swimming Pool
SUITES @ AMBER FKA AMBERGLADES,439964,1.302,103.9,Gymnasium
SUITES @ AMBER FKA AMBERGLADES,439964,1.302,103.9,Swimming Pool
38 Amber,439877,1.301,103.901,Swimming Pool
AMBER 45,439886,1.303,103.902,Gymnasium
AMBER 45,439886,1.303,103.902,Swimming Pool
AMBER 45,439886,1.303,103.902,Swimming Pool
AMBER 45,439886,1.303,103.902,Tennis Court
THE SHORE RESIDENCES,439893,1.303,103.901,Gymnasium
THE SHORE RESIDENCES,439893,1.303,103.901,Swimming Pool
THE SHORE RESIDENCES,439893,1.303,103.901,Tennis Court
THE SHORE RESIDENCES,439893,1.303,103.901,Badminton Court
THE SHORE RESIDENCES,439893,1.303,103.901,Swimming Pool
The Sea View,439943,1.301,103.902,Basketball Court
The Sea View,439943,1.301,103.902,Cue Sports Table
The Sea View,439943,1.301,103.902,Gymnasium
The Sea View,439943,1.301,103.902,Swimming Pool
The Sea View,439943,1.301,103.902,Swimming Pool
The Sea View,439943,1.301,103.902,Tennis Court
Amber Park,439960,1.3,103.9,Squash Court
Amber Park,439960,1.3,103.9,Swimming Pool
Amber Park,439960,1.3,103.9,Swimming Pool
Amber Park,439960,1.3,103.9,Table Tennis Court
The Esta,439968,1.302,103.9,Gymnasium
The Esta,439968,1.302,103.9,Swimming Pool
The Esta,439968,1.302,103.9,Swimming Pool
The Esta,439968,1.302,103.9,Swimming Pool
The Esta,439968,1.302,103.9,Swimming Pool
The Esta,439968,1.302,103.9,Tennis Court
Vertis,439979,1.301,103.9,Swimming Pool
Vertis,439979,1.301,103.9,Swimming Pool
Vertis,439979,1.301,103.9,Swimming Pool
SEASIDE RESIDENCES,448869,1.308,103.928,Fitness Corner
SEASIDE RESIDENCES,448869,1.308,103.928,Futsal / Street Soccer Court
SEASIDE RESIDENCES,448869,1.308,103.928,Gymnasium
SEASIDE RESIDENCES,448869,1.308,103.928,Studio
SEASIDE RESIDENCES,448869,1.308,103.928,Swimming Pool
SEASIDE RESIDENCES,448869,1.308,103.928,Swimming Pool
SEASIDE RESIDENCES,448869,1.308,103.928,Tennis Court
Mandarin Gardens,448908,1.308,103.924,Badminton Court
Mandarin Gardens,448908,1.308,103.924,Fitness Corner
Mandarin Gardens,448908,1.308,103.924,Gymnasium
Mandarin Gardens,448908,1.308,103.924,Squash Court
Mandarin Gardens,448908,1.308,103.924,Studio
Mandarin Gardens,448908,1.308,103.924,Studio
Mandarin Gardens,448908,1.308,103.924,Studio
Mandarin Gardens,448908,1.308,103.924,Studio
Mandarin Gardens,448908,1.308,103.924,Swimming Pool
Mandarin Gardens,448908,1.308,103.924,Swimming Pool
Mandarin Gardens,448908,1.308,103.924,Swimming Pool
Mandarin Gardens,448908,1.308,103.924,Table Tennis Court
Mandarin Gardens,448908,1.308,103.924,Tennis Court
Neptune Court,449025,1.306,103.921,Table Tennis Court
Marine View Mansions,449273,1.304,103.905,Swimming Pool
Marine View Mansions,449273,1.304,103.905,Tennis Court
Laguna Park,449286,1.307,103.918,Swimming Pool
Laguna Park,449286,1.307,103.918,Swimming Pool
Laguna Park,449286,1.307,103.918,Tennis Court
Cote D'azur,449302,1.301,103.904,Gymnasium
Cote D'azur,449302,1.301,103.904,Swimming Pool
Cote D'azur,449302,1.301,103.904,Swimming Pool
Cote D'azur,449302,1.301,103.904,Swimming Pool
Cote D'azur,449302,1.301,103.904,Tennis Court
Lagoon View,449304,1.307,103.918,Tennis Court
SILVERSEA,449307,1.3,103.902,Fitness Corner
SILVERSEA,449307,1.3,103.902,Gymnasium
SILVERSEA,449307,1.3,103.902,Swimming Pool
SILVERSEA,449307,1.3,103.902,Swimming Pool
SILVERSEA,449307,1.3,103.902,Tennis Court
MARINE BLUE,449309,1.302,103.905,Gymnasium
MARINE BLUE,449309,1.302,103.905,Swimming Pool
MARINE BLUE,449309,1.302,103.905,Swimming Pool
Marine Ville,449527,1.305,103.907,Swimming Pool
Martia Residence,424794,1.307,103.911,Swimming Pool
Crescendo Building,455208,1.313,103.926,Squash Court
Aquarine Gardens - MANAGEMENT CORPN STRATA TITLE PLAN NO 2967,455225,1.313,103.928,Gymnasium
Aquarine Gardens - MANAGEMENT CORPN STRATA TITLE PLAN NO 2967,455225,1.313,103.928,Swimming Pool
Eastern Lagoon,455283,1.314,103.933,Squash Court
Eastern Lagoon,455283,1.314,103.933,Swimming Pool
Eastern Lagoon,455283,1.314,103.933,Swimming Pool
Eastern Lagoon,455283,1.314,103.933,Tennis Court
EASTBAY,455615,1.313,103.929,Gymnasium
EASTBAY,455615,1.313,103.929,Swimming Pool
FLAMINGO VALLEY,455939,1.317,103.922,Fitness Corner
FLAMINGO VALLEY,455939,1.317,103.922,Gymnasium
FLAMINGO VALLEY,455939,1.317,103.922,Jogging Track
FLAMINGO VALLEY,455939,1.317,103.922,Studio
FLAMINGO VALLEY,455939,1.317,103.922,Swimming Pool
FLAMINGO VALLEY,455939,1.317,103.922,Swimming Pool
FLAMINGO VALLEY,455939,1.317,103.922,Tennis Court
East Palm,456448,1.314,103.931,Gymnasium
East Palm,456448,1.314,103.931,Swimming Pool
Hua Xin Court,456644,1.311,103.933,Swimming Pool
Hua Xin Court,456644,1.311,103.933,Swimming Pool
Hua Xin Court,456644,1.311,103.933,Tennis Court
Park East,457264,1.318,103.925,Gymnasium
Park East,457264,1.318,103.925,Gymnasium
Park East,457264,1.318,103.925,Swimming Pool
Park East,457264,1.318,103.925,Table Tennis Court
Crescendo Park,457269,1.314,103.926,Golf
Crescendo Park,457269,1.314,103.926,Squash Court
Crescendo Park,457269,1.314,103.926,Swimming Pool
Crescendo Park,457269,1.314,103.926,Swimming Pool
Crescendo Park,457269,1.314,103.926,Tennis Court
Villa Marina,457405,1.31,103.927,Fitness Corner
Villa Marina,457405,1.31,103.927,Gymnasium
Villa Marina,457405,1.31,103.927,Gymnasium
Villa Marina,457405,1.31,103.927,Swimming Pool
Villa Marina,457405,1.31,103.927,Swimming Pool
Villa Marina,457405,1.31,103.927,Tennis Court
The Hacienda,457909,1.314,103.927,Golf
The Hacienda,457909,1.314,103.927,Gymnasium
The Hacienda,457909,1.314,103.927,Squash Court
The Hacienda,457909,1.314,103.927,Swimming Pool
The Hacienda,457909,1.314,103.927,Swimming Pool
Fernwood Towers,458556,1.31,103.925,Archery Range
Fernwood Towers,458556,1.31,103.925,Gymnasium
Fernwood Towers,458556,1.31,103.925,Squash Court
Fernwood Towers,458556,1.31,103.925,Swimming Pool
Fernwood Towers,458556,1.31,103.925,Swimming Pool
East Signature,458656,1.312,103.932,Swimming Pool
Axis @ Siglap,458950,1.312,103.924,Swimming Pool
Ocean Park,458965,1.31,103.918,Fitness Corner
Ocean Park,458965,1.31,103.918,Gymnasium
Ocean Park,458965,1.31,103.918,Squash Court
Ocean Park,458965,1.31,103.918,Swimming Pool
Ocean Park,458965,1.31,103.918,Swimming Pool
Ocean Park,458965,1.31,103.918,Tennis Court
Springvale,459107,1.313,103.925,Gymnasium
Coastarina,459135,1.31,103.918,Gymnasium
Coastarina,459135,1.31,103.918,Swimming Pool
Coastarina,459135,1.31,103.918,Swimming Pool
EASTREES,459140,1.311,103.922,Swimming Pool
5 East Coast Avenue,459172,1.31,103.923,Swimming Pool
Finland Gardens,459246,1.31,103.924,Swimming Pool
URBAN VISTA,465419,1.328,103.945,Fitness Corner
URBAN VISTA,465419,1.328,103.945,Gymnasium
URBAN VISTA,465419,1.328,103.945,Gymnasium
URBAN VISTA,465419,1.328,103.945,Jogging Track
URBAN VISTA,465419,1.328,103.945,Studio
URBAN VISTA,465419,1.328,103.945,Swimming Pool
URBAN VISTA,465419,1.328,103.945,Swimming Pool
URBAN VISTA,465419,1.328,103.945,Tennis Court
Grandeur Park Residences,465461,1.326,103.945,Fitness Corner
Grandeur Park Residences,465461,1.326,103.945,Gymnasium
Grandeur Park Residences,465461,1.326,103.945,Gymnasium
Grandeur Park Residences,465461,1.326,103.945,Jogging Track
Grandeur Park Residences,465461,1.326,103.945,Studio
Grandeur Park Residences,465461,1.326,103.945,Swimming Pool
Grandeur Park Residences,465461,1.326,103.945,Swimming Pool
Grandeur Park Residences,465461,1.326,103.945,Tennis Court
ECO,465488,1.324,103.945,Fitness Corner
ECO,465488,1.324,103.945,Swimming Pool
ECO,465488,1.324,103.945,Swimming Pool
ECO,465488,1.324,103.945,Tennis Court
OPTIMA@TANAH MERAH,465516,1.328,103.946,Swimming Pool
OPTIMA@TANAH MERAH,465670,1.331,103.946,Swimming Pool
OPTIMA@TANAH MERAH,465517,1.328,103.946,Tennis Court
OPTIMA@TANAH MERAH,465671,1.331,103.946,Fitness Corner
OPTIMA@TANAH MERAH,465518,1.329,103.947,Jogging Track
OPTIMA@TANAH MERAH,465672,1.331,103.946,Gymnasium
BREEZE BY THE EAST,657654,1.314,103.937,Swimming Pool
BREEZE BY THE EAST,465523,1.315,103.938,Swimming Pool
BREEZE BY THE EAST,465524,1.315,103.938,Gymnasium
BREEZE BY THE EAST,465525,1.315,103.938,Fitness Corner
BREEZE BY THE EAST,466456,1.314,103.938,Fitness Corner
East Meadows,465560,1.328,103.944,Cue Sports Table
East Meadows,465560,1.328,103.944,Gymnasium
East Meadows,465560,1.328,103.944,Swimming Pool
East Meadows,465560,1.328,103.944,Swimming Pool
East Meadows,465560,1.328,103.944,Swimming Pool
East Meadows,465560,1.328,103.944,Tennis Court
D'MANOR,465634,1.332,103.946,Golf
D'MANOR,465634,1.332,103.946,Gymnasium
D'MANOR,465634,1.332,103.946,Swimming Pool
D'MANOR,465634,1.332,103.946,Swimming Pool
KEW GREEN TOWNHOUSE,466147,1.318,103.95,Fitness Corner
KEW GREEN TOWNHOUSE,466147,1.318,103.95,Gymnasium
KEW GREEN TOWNHOUSE,466147,1.318,103.95,Swimming Pool
KEW GREEN TOWNHOUSE,466147,1.318,103.95,Swimming Pool
Kew Green,466183,1.319,103.95,Cue Sports Table
Kew Green,466183,1.319,103.95,Fitness Corner
Kew Green,466183,1.319,103.95,Gymnasium
Kew Green,466183,1.319,103.95,Swimming Pool
Kew Green,466183,1.319,103.95,Swimming Pool
Rich East Garden,466438,1.314,103.937,Swimming Pool
The Tropic Gardens,466456,1.314,103.938,Gymnasium
The Tropic Gardens,466456,1.314,103.938,Squash Court
The Tropic Gardens,466456,1.314,103.938,Swimming Pool
The Tropic Gardens,466456,1.314,103.938,Tennis Court
Villas Laguna,466472,1.314,103.939,Fitness Corner
Villas Laguna,466472,1.314,103.939,Gymnasium
Villas Laguna,466472,1.314,103.939,Swimming Pool
Villas Laguna,466472,1.314,103.939,Tennis Court
UBER 388,466477,1.314,103.939,Gymnasium
UBER 388,466477,1.314,103.939,Swimming Pool
UBER 388,466477,1.314,103.939,Swimming Pool
The Summit,466503,1.316,103.942,Gymnasium
The Summit,466503,1.316,103.942,Squash Court
The Summit,466503,1.316,103.942,Swimming Pool
The Summit,466503,1.316,103.942,Tennis Court
The Baycourt,466507,1.316,103.941,Swimming Pool
Venezio,466520,1.315,103.943,Swimming Pool
Venezio,466520,1.315,103.943,Swimming Pool
The Calypso,466540,1.315,103.943,Swimming Pool
The Calypso,466540,1.315,103.943,Swimming Pool
Bleu @ East Coast,466580,1.316,103.945,Swimming Pool
The Daffodil,466584,1.316,103.946,Swimming Pool
The Daffodil,466584,1.316,103.946,Swimming Pool
The Tanamera,466663,1.327,103.944,Gymnasium
The Tanamera,466663,1.327,103.944,Swimming Pool
The Tanamera,466663,1.327,103.944,Swimming Pool
The Tanamera,466663,1.327,103.944,Tennis Court
Tanah Merah Mansion,466671,1.322,103.947,Gymnasium
Tanah Merah Mansion,466671,1.322,103.947,Swimming Pool
Casa Flora,467169,1.321,103.95,Gymnasium
Casa Flora,467169,1.321,103.95,Swimming Pool
Casa Flora,467169,1.321,103.95,Swimming Pool
Riviera Residences,467204,1.316,103.942,Gymnasium
Riviera Residences,467204,1.316,103.942,Swimming Pool
Riviera Residences,467204,1.316,103.942,Swimming Pool
Riviera Residences,467204,1.316,103.942,Swimming Pool
Parbury Hill Condominium,467298,1.318,103.944,Gymnasium
Parbury Hill Condominium,467298,1.318,103.944,Swimming Pool
Parbury Hill Condominium,467298,1.318,103.944,Swimming Pool
Parbury Hill Condominium,467298,1.318,103.944,Tennis Court
BEDOK MALL/ RESIDENCES,467360,1.325,103.929,Fitness Corner
BEDOK MALL/ RESIDENCES,467360,1.325,103.929,Gymnasium
BEDOK MALL/ RESIDENCES,467360,1.325,103.929,Swimming Pool
BEDOK MALL/ RESIDENCES,467360,1.325,103.929,Swimming Pool
BEDOK MALL/ RESIDENCES,467360,1.325,103.929,Tennis Court
Limau Park,468493,1.323,103.949,Swimming Pool
Limau Park,468493,1.323,103.949,Swimming Pool
Landbay Condominium,468700,1.313,103.936,Cue Sports Table
Landbay Condominium,468700,1.313,103.936,Fitness Corner
Landbay Condominium,468700,1.313,103.936,Gymnasium
Landbay Condominium,468700,1.313,103.936,Swimming Pool
Landbay Condominium,468700,1.313,103.936,Swimming Pool
Landbay Condominium,468700,1.313,103.936,Swimming Pool
Landbay Condominium,468700,1.313,103.936,Table Tennis Court
Landbay Condominium,468700,1.313,103.936,Tennis Court
The Taipan,468721,1.312,103.935,Gymnasium
The Taipan,468721,1.312,103.935,Swimming Pool
The Taipan,468721,1.312,103.935,Swimming Pool
The Taipan,468721,1.312,103.935,Swimming Pool
Laguna Green,468726,1.313,103.935,Gymnasium
Laguna Green,468726,1.313,103.935,Swimming Pool
Laguna Green,468726,1.313,103.935,Swimming Pool
Laguna Green,468726,1.313,103.935,Tennis Court
Bedok Court,469296,1.322,103.944,Gymnasium
Bedok Court,469296,1.322,103.944,Swimming Pool
Bedok Court,469296,1.322,103.944,Swimming Pool
Casafina,469336,1.316,103.934,Fitness Corner
Casafina,469336,1.316,103.934,Gymnasium
Casafina,469336,1.316,103.934,Swimming Pool
Casafina,469336,1.316,103.934,Swimming Pool
Casafina,469336,1.316,103.934,Swimming Pool
Casafina,469336,1.316,103.934,Tennis Court
Bedok Shopping Complex,469560,1.331,103.948,Gymnasium
Bedok Shopping Complex,469560,1.331,103.948,Swimming Pool
Country Park,469566,1.321,103.954,Golf
Country Park,469566,1.321,103.954,Gymnasium
Country Park,469566,1.321,103.954,Jogging track
Country Park,469566,1.321,103.954,Swimming Pool
Country Park,469566,1.321,103.954,Swimming Pool
Country Park,469566,1.321,103.954,Swimming Pool
THE GLADES,469597,1.327,103.949,Fitness Corner
THE GLADES,469597,1.327,103.949,Gymnasium
THE GLADES,469597,1.327,103.949,Gymnasium
THE GLADES,469597,1.327,103.949,Swimming Pool
THE GLADES,469597,1.327,103.949,Swimming Pool
THE GLADES,469597,1.327,103.949,Tennis Court
The Bayshore,469970,1.312,103.939,Cue Sports Table
The Bayshore,469970,1.312,103.939,Gymnasium
The Bayshore,469970,1.312,103.939,Swimming Pool
The Bayshore,469970,1.312,103.939,Swimming Pool
The Bayshore,469970,1.312,103.939,Swimming Pool
The Bayshore,469970,1.312,103.939,Tennis Court
Bayshore park Condominium,469980,1.312,103.936,Basketball Court
Bayshore park Condominium,469980,1.312,103.936,Futsal / Street Soccer Court
Bayshore park Condominium,469980,1.312,103.936,Gymnasium
Bayshore park Condominium,469980,1.312,103.936,Jogging Track
Bayshore park Condominium,469980,1.312,103.936,Squash Court
Bayshore park Condominium,469980,1.312,103.936,Swimming Pool
Bayshore park Condominium,469980,1.312,103.936,Swimming Pool
Bayshore park Condominium,469980,1.312,103.936,Table Tennis Court
Bayshore park Condominium,469980,1.312,103.936,Tennis Court
Costa Del Sol,469986,1.312,103.939,Bowling Green
Costa Del Sol,469986,1.312,103.939,Fitness Corner
Costa Del Sol,469986,1.312,103.939,Golf
Costa Del Sol,469986,1.312,103.939,Gymnasium
Costa Del Sol,469986,1.312,103.939,Jogging track
Costa Del Sol,469986,1.312,103.939,Swimming Pool
Costa Del Sol,469986,1.312,103.939,Swimming Pool
Costa Del Sol,469986,1.312,103.939,Swimming Pool
Costa Del Sol,469986,1.312,103.939,Swimming Pool
Costa Del Sol,469986,1.312,103.939,Swimming Pool
Costa Del Sol,469986,1.312,103.939,Swimming Pool
Costa Del Sol,469986,1.312,103.939,Tennis Court
WATERFRONT GOLD,479258,1.338,103.929,Fitness Corner
WATERFRONT GOLD,479258,1.338,103.929,Gymnasium
WATERFRONT GOLD,479258,1.338,103.929,Jogging Track
WATERFRONT GOLD,479258,1.338,103.929,Swimming Pool
WATERFRONT GOLD,479258,1.338,103.929,Tennis Court
Aquarius By The Park,478927,1.338,103.935,Fitness Corner
Aquarius By The Park,478927,1.338,103.935,Gymnasium
Aquarius By The Park,478927,1.338,103.935,Swimming Pool
Aquarius By The Park,478927,1.338,103.935,Swimming Pool
Aquarius By The Park,478927,1.338,103.935,Swimming Pool
Aquarius By The Park,478927,1.338,103.935,Tennis Court
The Clearwater,479232,1.338,103.934,Fitness Corner
The Clearwater,479232,1.338,103.934,Gymnasium
The Clearwater,479232,1.338,103.934,Jogging track
The Clearwater,479232,1.338,103.934,Swimming Pool
The Clearwater,479232,1.338,103.934,Swimming Pool
The Clearwater,479232,1.338,103.934,Swimming Pool
The Clearwater,479232,1.338,103.934,Tennis Court
Baywater,479242,1.338,103.932,Basketball Court
Baywater,479242,1.338,103.932,Fitness Corner
Baywater,479242,1.338,103.932,Golf
Baywater,479242,1.338,103.932,Gymnasium
Baywater,479242,1.338,103.932,Jogging track
Baywater,479242,1.338,103.932,Swimming Pool
Baywater,479242,1.338,103.932,Swimming Pool
Baywater,479242,1.338,103.932,Swimming Pool
Baywater,479242,1.338,103.932,Tennis Court
WATERFRONT GOLD,479256,1.339,103.929,Fitness Corner
WATERFRONT GOLD,479256,1.339,103.929,Gymnasium
WATERFRONT GOLD,479256,1.339,103.929,Jogging Track
WATERFRONT GOLD,479256,1.339,103.929,Swimming Pool
WATERFRONT GOLD,479256,1.339,103.929,Tennis Court
WATERFRONT ISLE  ,479261,1.338,103.927,Fitness Corner
WATERFRONT ISLE  ,479261,1.338,103.927,Gymnasium
WATERFRONT ISLE  ,479261,1.338,103.927,Swimming Pool
WATERFRONT ISLE  ,479261,1.338,103.927,Swimming Pool
WATERFRONT ISLE  ,479261,1.338,103.927,Tennis Court
ARCHIPELAGO ,479309,1.338,103.92,Fitness Corner
ARCHIPELAGO ,479309,1.338,103.92,Gymnasium
ARCHIPELAGO ,479309,1.338,103.92,Gymnasium
ARCHIPELAGO ,479309,1.338,103.92,Jogging Track
ARCHIPELAGO ,479309,1.338,103.92,Swimming Pool
ARCHIPELAGO ,479309,1.338,103.92,Swimming Pool
Tanamera Crest,486060,1.332,103.942,Gymnasium
Tanamera Crest,486060,1.332,103.942,Swimming Pool
Tanamera Crest,486060,1.332,103.942,Swimming Pool
Tanamera Crest,486060,1.332,103.942,Swimming Pool
Tanamera Crest,486060,1.332,103.942,Tennis Court
Sunhaven Condominium,486069,1.348,103.962,Basketball Court
SUNHAVEN ,486069,1.348,103.962,Fitness Corner
Sunhaven Condominium,486069,1.348,103.962,Gymnasium
SUNHAVEN ,486069,1.347,103.963,Tennis Court
SUNHAVEN ,486069,1.348,103.963,Gymnasium
SUNHAVEN ,486069,1.348,103.963,Inline Skating Rink
SUNHAVEN ,486069,1.347,103.963,Jogging Track
SUNHAVEN ,486069,1.347,103.963,Swimming Pool
SUNHAVEN ,486069,1.348,103.963,Swimming Pool
SUNHAVEN ,486069,1.347,103.963,Swimming Pool
Laguna 88,486355,1.322,103.958,Swimming Pool
Laguna 88,486355,1.322,103.958,Swimming Pool
Laguna 88,486355,1.322,103.958,Tennis Court
Eastwood Green,486364,1.322,103.955,Swimming Pool
Eastwood Green,486364,1.322,103.955,Swimming Pool
Fairmount Condominium,486365,1.321,103.956,Gymnasium
Fairmount Condominium,486365,1.321,103.956,Swimming Pool
Fairmount Condominium,486365,1.321,103.956,Swimming Pool
MANAGEMENT CORPN STRATA TITLE PLAN NO 3675,486397,1.321,103.957,Gymnasium
MANAGEMENT CORPN STRATA TITLE PLAN NO 3675,486397,1.321,103.957,Swimming Pool
Changi Court,486836,1.343,103.962,Badminton Court
Changi Court,486836,1.343,103.962,Fitness Corner
Changi Court,486836,1.343,103.962,Gymnasium
Changi Court,486836,1.343,103.962,Swimming Pool
Changi Court,486836,1.343,103.962,Swimming Pool
Changi Court,486836,1.343,103.962,Table Tennis Court
Changi Court,486836,1.343,103.962,Tennis Court
Changi Green,486847,1.345,103.964,Fitness Corner
Changi Green,486847,1.345,103.964,Gymnasium
Cascadale,486858,1.346,103.963,Gymnasium
Cascadale,486858,1.346,103.963,Swimming Pool
Cascadale,486858,1.346,103.963,Swimming Pool
APOLLO GARDEN,487003,1.338,103.958,Gymnasium
APOLLO GARDEN,487003,1.338,103.958,Swimming Pool
Palmwoods,487040,1.332,103.947,Fitness Corner
Palmwoods,487040,1.332,103.947,Gymnasium
Palmwoods,487040,1.332,103.947,Jogging track
Palmwoods,487040,1.332,103.947,Swimming Pool
Palmwoods,487040,1.332,103.947,Swimming Pool
Palmwoods,487040,1.332,103.947,Swimming Pool
Palmwoods,487040,1.332,103.947,Tennis Court
EAST VILLAGE ,487048,1.332,103.946,Fitness Corner
EAST VILLAGE ,487048,1.332,103.946,Gymnasium
EAST VILLAGE ,487048,1.332,103.946,Jogging Track
EAST VILLAGE ,487048,1.332,103.946,Studio
EAST VILLAGE ,487048,1.332,103.946,Swimming Pool
EAST VILLAGE ,487048,1.332,103.946,Swimming Pool
Sunbird View,487220,1.339,103.956,Fitness Corner
Tropicana Condominium,488067,1.341,103.961,Gymnasium
Tropicana Condominium,488067,1.341,103.961,Swimming Pool
Tropicana Condominium,488067,1.341,103.961,Swimming Pool
Tropicana Condominium,488067,1.341,103.961,Table Tennis Court
PEAKVILLE MANSION,488546,1.331,103.944,Squash Court
Stratford Court,489929,1.329,103.951,Fitness Corner
Stratford Court,489929,1.329,103.951,Gymnasium
Stratford Court,489929,1.329,103.951,Squash Court
Stratford Court,489929,1.329,103.951,Swimming Pool
Stratford Court,489929,1.329,103.951,Swimming Pool
Stratford Court,489929,1.329,103.951,Swimming Pool
Stratford Court,489929,1.329,103.951,Tennis Court
THE JOVELL,506852,1.358,103.966,Fitness Corner
THE JOVELL,506852,1.358,103.966,Golf
THE JOVELL,506852,1.358,103.966,Gymnasium
THE JOVELL,506852,1.358,103.966,Swimming Pool
THE JOVELL,506852,1.358,103.966,Swimming Pool
THE JOVELL,506852,1.358,103.966,Tennis Court
THE INFLORA,506862,1.357,103.966,Fitness Corner
